CustomerID,Id khách hàng,Company(Đơn vị),City(Thành phố),Province(Tỉnh),Province Code(Mã vùng),District(Quận Huyện),District Code(Mã Quận Huyện),Ward(Phường Xã),Ward Code(Mã Phường Xã),Country(Quốc gia),Country Code(Mã quốc gia),Zip,Accepts Marketing(Nhận quảng cáo),Tags,Note(Ghi chú),Giới tính,Ngày sinh,Total Spent(Tổng chi tiêu),Total Orders(Tổng đơn hàng)
KH01852,17447630,,,,,,,,,,,,no,,,male,,0,0
KH01853,17447631,,,,,,,,,,,,no,,,male,,0,0
KH01854,17447632,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH01855,17447633,,,,,,,,,,,,no,,,male,,0,0
KH01856,17447634,,,,,,,,,,,,no,,,male,,0,0
KH01857,17447635,,,,,,,,,,,,no,,,female,,0,0
KH01858,17447636,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01859,17447637,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01860,17447638,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01861,17447639,,,,,,,,,,,,no,,,male,,0,0
KH01862,17447640,,,,,,,,,,,,no,,,female,,0,0
KH01863,17447641,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH01864,17447642,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01865,17447643,,,,,,,,,,,,no,,,male,,0,0
KH01866,17447644,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH01867,17447645,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01868,17447646,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01869,17447647,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01870,17447648,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01871,17447649,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01872,17447650,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01873,17447651,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH01874,17447652,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01875,17447653,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01876,17447654,,TP Hồ Chí Minh,TP Hồ Chí Minh,2.0,Quận 1,30.0,Phường Nguyễn Thái Bình,9221.0,Vietnam,VN,,no,sapo_social,,male,,3535000,5
KH01877,17447655,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH01878,17447656,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01879,17447657,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01880,17447658,,,,,,,,,,,,no,,,male,,0,0
KH01881,17447659,,,,,,,,,,,,no,,,male,,0,0
KH01882,17447660,,,,,,,,,,,,no,,,male,,0,0
KH01883,17447661,,,,,,,,,,,,no,,,male,,0,0
KH01884,17447662,,,,,,,,,,,,no,,,male,,0,0
KH01885,17447663,,,,,,,,,,,,no,,,male,,0,0
KH01886,17447664,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01887,17447665,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH01888,17447666,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01889,17447667,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01890,17447668,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01891,17447669,,,,,,,,,,,,no,,,female,,0,0
KH01892,17447670,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH01893,17447671,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH01894,17447672,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01895,17447673,,,,,,,,,,,,no,,,male,,0,0
KH01896,17447674,,,,,,,,,,,,no,,,male,,0,0
KH01897,17447675,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01898,17447676,,,,,,,,,,,,no,,,male,,0,0
KH01899,17447677,,,,,,,,,,,,no,,,male,,0,0
KH01900,17447678,,,,,,,,,,,,no,,,male,,0,0
KH01901,17447679,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01902,17447680,,,,,,,,,,,,no,,,male,,0,0
KH01903,17447681,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01904,17447682,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01905,17447683,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH01906,17447684,,,,,,,,,,,,no,,,male,,0,0
KH01907,17447685,,,,,,,,,,,,no,,,male,,0,0
KH01908,17447686,,,,,,,,,,,,no,,,male,,0,0
KH01909,17447687,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH01910,17447688,,,,,,,,,,,,no,,,male,,0,0
KH01911,17447689,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH01912,17447690,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH01913,17447691,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH01914,17447692,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01915,17447693,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH01916,17447694,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01917,17447695,,,,,,,,,,,,no,,,male,,0,0
KH01918,17447696,,,,,,,,,,,,no,,,male,,0,0
KH01919,17447697,,,,,,,,,,,,no,,,other,,0,0
KH01920,17447698,,,,,,,,,,,,no,,,male,,0,0
KH01921,17447699,,,,,,,,,,,,no,,,male,,425000,1
KH01922,17447700,,,,,,,,,,,,no,,,male,,0,0
KH01923,17447701,,,,,,,,,,,,no,,,female,,0,0
KH01924,17447702,,,,,,,,,,,,no,,,female,,0,0
KH01925,17447703,,,,,,,,,,,,no,,,male,,0,0
KH01926,17447704,,,,,,,,,,,,no,,,male,,1385000,3
KH01927,17447705,,,,,,,,,,,,no,,,male,,0,0
KH01928,17447706,,,,,,,,,,,,no,,,male,,0,0
KH01929,17447707,,,,,,,,,,,,no,,,male,,0,0
KH01930,17447708,,,,,,,,,,,,no,,,male,,0,0
KH01931,17447709,,,,,,,,,,,,no,,,male,,0,0
KH01932,17447710,,,,,,,,,,,,no,,,male,,0,0
KH01933,17447711,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01934,17447712,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01935,17447713,,,,,,,,,,,,no,,,male,,0,0
KH01936,17447714,,,,,,,,,,,,no,,,male,,0,0
KH01937,17447715,,,,,,,,,,,,no,,,female,,0,0
KH01938,17447716,,,,,,,,,,,,no,,,male,,0,0
KH01939,17447717,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH01940,17447718,,,,,,,,,,,,no,,,male,,0,0
KH01941,17447719,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH01942,17447720,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH01943,17447721,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01944,17447722,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH01945,17447723,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01946,17447724,,,,,,,,,,,,no,,,male,,0,0
KH01947,17447725,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01948,17447726,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01949,17447728,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH01950,17447729,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01951,17447730,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01952,17447731,,,,,,,,,,,,no,,,male,,0,0
KH01953,17447732,,,,,,,,,,,,no,,,female,,0,0
KH01954,17447733,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH01955,17447734,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01956,17447735,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01957,17447736,,,,,,,,,,,,no,,,male,,0,0
KH01958,17447737,,,,,,,,,,,,no,,,male,,0,0
KH01959,17447738,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH01960,17447739,,,,,,,,,,,,no,,,male,,0,0
KH01961,17447740,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH01962,17447741,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01963,17447742,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01964,17447743,,,,,,,,,,,,no,,,male,,6881180,1
KH01965,17447744,,,,,,,,,,,,no,,,male,,0,0
KH01966,17447745,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH01967,17447746,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01968,17447747,,,,,,,,,,,,no,,,male,,0,0
KH01969,17447748,,,,,,,,,,,,no,,,female,,0,0
KH01970,17447749,,,,,,,,,,,,no,,,male,,0,0
KH01971,17447750,,,,,,,,,Vietnam,VN,,no,,,male,,520000,1
KH01972,17447751,,,,,,,,,,,,no,,,female,,0,0
KH01973,17447752,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01974,17447753,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01975,17447754,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01976,17447755,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01977,17447756,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01978,17447757,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH01979,17447758,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01980,17447759,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01981,17447760,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01982,17447761,,,,,,,,,,,,no,,,male,,0,0
KH01983,17447762,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01984,17447763,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH01985,17447764,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01986,17447765,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH01987,17447766,,,,,,,,,,,,no,,,female,,0,0
KH01988,17447767,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01989,17447768,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01990,17447769,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01991,17447770,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH01992,17447771,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01993,17447772,,,,,,,,,Vietnam,VN,,no,,,male,,425000,1
KH01994,17447773,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01995,17447774,,,,,,,,,,,,no,,,male,,0,0
KH01996,17447775,,,,,,,,,,,,no,,,male,,0,0
KH01997,17447776,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01998,17447777,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH01999,17447778,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH02000,17447779,,,,,,,,,,,,no,,,male,,0,0
KH02001,17447780,,,,,,,,,,,,no,,,female,,0,0
KH02002,17447781,,,,,,,,,,,,no,,,male,,0,0
KH02003,17447782,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH02004,17447783,,,,,,,,,,,,no,,,male,,0,0
KH02005,17447784,,,,,,,,,,,,no,,,male,,0,0
KH02006,17447785,,,,,,,,,,,,no,,,other,,0,0
KH02007,17447786,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH02008,17447787,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH02009,17447788,,,,,,,,,,,,no,,,female,,0,0
KH02010,17447789,,,,,,,,,,,,no,,,male,,0,0
KH02011,17447790,,,,,,,,,,,,no,,,male,,0,0
KH02012,17447791,,,,,,,,,,,,no,,,male,,0,0
KH02013,17447792,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH02014,17447793,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH02015,17447794,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH02016,17447795,,,,,,,,,,,,no,,,male,,0,0
KH02017,17447796,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH02018,17447797,,,,,,,,,,,,no,,,male,,0,0
KH02019,17447798,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH02020,17447799,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH02021,17447800,,,,,,,,,,,,no,,,female,,0,0
KH02022,17447801,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH02023,17447802,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH02024,17447803,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH02025,17447804,,,,,,,,,Vietnam,VN,,no,,,male,,340000,1
KH02026,17447805,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH02027,17447806,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH02028,17447807,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH02029,17447808,,,,,,,,,,,,no,,,male,,0,0
KH02030,17447809,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH02031,17447810,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH02032,17447811,,,,,,,,,Vietnam,VN,,no,,,male,,360000,1
KH02033,17447812,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH02034,17447813,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH02035,17447814,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH02036,17447815,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH02037,17447816,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH02038,17447817,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH02039,17447818,,,,,,,,,,,,no,,,male,,660000,1
KH02040,17447819,,,,,,,,,,,,no,,,male,,0,0
KH02041,17447820,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH02042,17447821,,,,,,,,,Vietnam,VN,,no,,,female,,1107000,1
KH02043,17447822,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH02044,17447824,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH02045,17447825,,,,,,,,,,,,no,,,male,,0,0
KH02046,17447826,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH02047,17447827,,,,,,,,,,,,no,,,female,,0,0
KH02048,17447828,,,,,,,,,,,,no,,,male,,0,0
KH02049,17447829,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH02050,17447830,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH02051,17447831,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH02052,17447832,,,,,,,,,,,,no,,,male,,0,0
KH02053,17447833,,,,,,,,,,,,no,,,male,,0,0
KH02054,17447834,,,,,,,,,,,,no,,,male,,0,0
KH02055,17447835,,,,,,,,,,,,no,,,male,,0,0
KH02056,17447836,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH02057,17447837,,,,,,,,,,,,no,,,female,,0,0
KH02058,17447838,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH02059,17447839,,,,,,,,,,,,no,,,male,,0,0
KH02060,17447840,,,,,,,,,,,,no,,,female,,0,0
KH02061,17447841,,,,,,,,,,,,no,,,male,,0,0
KH02062,17447842,,,,,,,,,Vietnam,VN,,no,,,other,,0,0
KH02063,17447843,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH02064,17447844,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH02065,17447845,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH02066,17447846,,,,,,,,,,,,no,,,male,,0,0
KH02067,17447847,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH02068,17447848,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH02069,17447849,,,,,,,,,,,,no,,,female,,0,0
KH02070,17447850,,,,,,,,,Vietnam,VN,,no,,,male,,0,0
KH02071,17447851,,,,,,,,,,,,no,,,male,,0,0
KH02072,17447852,,,,,,,,,,,,no,,,male,,0,0
KH02073,17447853,,,,,,,,,,,,no,,,male,,0,0
KH02074,17447854,,,,,,,,,,,,no,,,male,,0,0
KH02075,17447855,,,,,,,,,,,,no,,,male,,0,0
KH02076,17447856,,,,,,,,,,,,no,,,male,,0,0
KH02077,17447857,,,,,,,,,,,,no,,,female,,0,0
KH02078,17447858,,,,,,,,,,,,no,,,male,,0,0
KH02079,17447859,,,,,,,,,,,,no,,,male,,0,0
KH02080,17447860,,,,,,,,,,,,no,,,male,,0,0
KH02081,17447861,,,,,,,,,,,,no,,,female,,0,0
KH02082,17447862,,,,,,,,,,,,no,,,female,,0,0
KH02083,17447863,,,,,,,,,,,,no,,,male,,0,0
KH02084,17447864,,,,,,,,,,,,no,,,male,,0,0
KH02085,17447865,,,,,,,,,,,,no,,,male,,0,0
KH02086,17447866,,,,,,,,,,,,no,,,male,,0,0
KH02087,17447867,,,,,,,,,,,,no,,,male,,0,0
KH02088,17447868,,,,,,,,,,,,no,,,female,,0,0
KH02089,17447869,,,,,,,,,,,,no,,,female,,0,0
KH02090,17447870,,,,,,,,,,,,no,,,female,,0,0
KH02091,17447871,,,,,,,,,,,,no,,,male,,0,0
KH02092,17447872,,,,,,,,,,,,no,,,male,,0,0
KH02093,17447873,,,,,,,,,,,,no,,,female,,0,0
KH02094,17447874,,,,,,,,,,,,no,,,male,,0,0
KH02095,17447875,,,,,,,,,,,,no,,,female,,0,0
KH02096,17447876,,,,,,,,,,,,no,,,male,,0,0
KH02097,17447877,,,,,,,,,,,,no,,,male,,0,0
KH02098,17447878,,,,,,,,,,,,no,,,male,,0,0
KH02099,17447879,,,,,,,,,,,,no,,,male,,0,0
KH02100,17447880,,,,,,,,,,,,no,,,male,,0,0
KH02101,17447881,,,,,,,,,,,,no,,,male,,0,0
KH02102,17447882,,,,,,,,,,,,no,,,female,,0,0
KH02103,17447883,,,,,,,,,,,,no,,,female,,0,0
KH02104,17447884,,,,,,,,,,,,no,,,female,,0,0
KH02105,17447885,,,,,,,,,,,,no,,,male,,0,0
KH02106,17447886,,,,,,,,,,,,no,,,male,,0,0
KH02107,17447887,,,,,,,,,,,,no,,,male,,0,0
KH02108,17447888,,,,,,,,,,,,no,,,male,,0,0
KH02109,17447889,,,,,,,,,,,,no,,,male,,0,0
KH02110,17447890,,,,,,,,,,,,no,,,male,,0,0
KH02111,17447891,,,,,,,,,,,,no,,,female,,0,0
KH02112,17447892,,,,,,,,,,,,no,,,male,,0,0
KH02113,17447893,,,,,,,,,,,,no,,,female,,0,0
KH02114,17447894,,,,,,,,,,,,no,,,male,,0,0
KH02115,17447895,,,,,,,,,,,,no,,,male,,0,0
KH02116,17447896,,,,,,,,,,,,no,,,female,,0,0
KH02117,17447897,,Bình Dương,Bình Dương,10.0,,,,,Vietnam,VN,,no,,,male,,0,0
KH02118,17447898,,,,,,,,,,,,no,,,female,,0,0
KH02119,17447899,,,,,,,,,,,,no,,,female,,0,0
KH02120,17447900,,,,,,,,,,,,no,,,male,,0,0
KH02121,17447901,,,,,,,,,,,,no,,,female,,0,0
KH02122,17447902,,,,,,,,,,,,no,,,male,,0,0
KH02123,17447903,,,,,,,,,,,,no,,,male,,0,0
KH02124,17447904,,,,,,,,,,,,no,,,male,,0,0
KH02125,17447905,,,,,,,,,,,,no,,,female,,0,0
KH02126,17447906,,,,,,,,,,,,no,,,male,,0,0
KH02127,17447907,,,,,,,,,,,,no,,,male,,0,0
KH02128,17447908,,,,,,,,,,,,no,,,female,,0,0
KH02129,17447909,,,,,,,,,,,,no,,,female,,0,0
KH02130,17447910,,,,,,,,,,,,no,,,male,,0,0
KH02131,17447911,,,,,,,,,,,,no,,,male,,0,0
KH02132,17447912,,,,,,,,,,,,no,,,male,,0,0
KH02133,17447913,,,,,,,,,,,,no,,,male,,0,0
KH02134,17447914,,,,,,,,,,,,no,,,male,,0,0
KH02135,17447915,,,,,,,,,,,,no,,,male,,0,0
KH02136,17447917,,,,,,,,,,,,no,,,female,,400000,1
KH02137,17447919,,,,,,,,,,,,no,,,male,,0,0
KH02138,17447921,,,,,,,,,,,,no,,,male,,0,0
KH02139,17447923,,,,,,,,,,,,no,,,other,,0,0
KH02140,17447924,,,,,,,,,,,,no,,,female,,0,0
KH02141,17447926,,,,,,,,,,,,no,,,male,,0,0
KH02142,17447928,,,,,,,,,,,,no,,,female,,0,0
KH02143,17447929,,,,,,,,,,,,no,,,female,,0,0
KH02144,17447932,,,,,,,,,,,,no,,,male,,0,0
KH02145,17447934,,,,,,,,,,,,no,,,male,,0,0
KH02146,17447936,,,,,,,,,,,,no,,,female,,0,0
KH02147,17447937,,,,,,,,,,,,no,,,male,,0,0
KH02148,17447938,,,,,,,,,,,,no,,,male,,0,0
KH02149,17447940,,,,,,,,,,,,no,,,male,,0,0
KH02150,17447942,,,,,,,,,,,,no,,,female,,0,0
KH02151,17447943,,,,,,,,,,,,no,,,male,,0,0
KH02152,17447945,,,,,,,,,,,,no,,,male,,0,0
KH02153,17447947,,,,,,,,,,,,no,,,male,,0,0
KH02154,17447948,,,,,,,,,,,,no,,,male,,0,0
KH02155,17447950,,,,,,,,,,,,no,,,female,,0,0
KH02156,17447952,,,,,,,,,,,,no,,,female,,0,0
KH02157,17447954,,,,,,,,,,,,no,,,female,,0,0
KH02158,17447956,,,,,,,,,,,,no,,,male,,0,0
KH02159,17447958,,,,,,,,,,,,no,,,male,,0,0
KH02160,17447959,,,,,,,,,,,,no,,,male,,0,0
KH02161,17447961,,,,,,,,,,,,no,,,male,,0,0
KH02162,17447963,,,,,,,,,,,,no,,,male,,0,0
KH02163,17447965,,,,,,,,,,,,no,,,female,,0,0
KH02164,17447967,,,,,,,,,,,,no,,,male,,0,0
KH02165,17447969,,,,,,,,,,,,no,,,male,,0,0
KH02166,17447971,,,,,,,,,,,,no,,,female,,0,0
KH02167,17447972,,,,,,,,,,,,no,,,female,,0,0
KH02168,17447974,,,,,,,,,,,,no,,,male,,0,0
KH02169,17447976,,,,,,,,,,,,no,,,male,,0,0
KH02170,17447978,,,,,,,,,,,,no,,,female,,0,0
KH02171,17447979,,,,,,,,,,,,no,,,male,,0,0
KH02172,17447981,,,,,,,,,,,,no,,,female,,0,0
KH02173,17447983,,TP Hồ Chí Minh,TP Hồ Chí Minh,2.0,Quận Gò Vấp,42.0,Phường 3,9278.0,Vietnam,VN,,no,,,male,,470000,1
KH02174,17447985,,,,,,,,,,,,no,,,male,,0,0
KH02175,17447986,,,,,,,,,,,,no,,,male,,0,0
KH02176,17447988,,,,,,,,,,,,no,,,male,,0,0
KH02177,17447989,,,,,,,,,,,,no,,,male,,0,0
KH02178,17447991,,,,,,,,,,,,no,,,male,,0,0
KH02179,17447993,,,,,,,,,,,,no,,,male,,0,0
KH02180,17447994,,,,,,,,,,,,no,,,female,,0,0
KH02181,17447996,,,,,,,,,,,,no,,,male,,0,0
KH02182,17447997,,,,,,,,,,,,no,,,female,,0,0
KH02183,17447999,,,,,,,,,,,,no,,,female,,0,0
KH02184,17448001,,,,,,,,,,,,no,,,male,,0,0
KH02185,17448002,,,,,,,,,,,,no,,,male,,0,0
KH02186,17448004,,,,,,,,,,,,no,,,male,,0,0
KH02187,17448006,,,,,,,,,,,,no,,,male,,0,0
KH02188,17448008,,,,,,,,,,,,no,,,female,,0,0
KH02189,17448010,,,,,,,,,,,,no,,,other,,0,0
KH02190,17448011,,,,,,,,,,,,no,,,male,,0,0
KH02191,17448013,,,,,,,,,,,,no,,,male,,0,0
KH02192,17448015,,,,,,,,,,,,no,,,female,,0,0
KH02193,17448016,,,,,,,,,,,,no,,,male,,0,0
KH02194,17448018,,,,,,,,,,,,no,,,male,,3500000,1
KH02195,17448020,,,,,,,,,,,,no,,,female,,0,0
KH02196,17448021,,,,,,,,,,,,no,,,male,,1650000,1
KH02197,17448023,,,,,,,,,,,,no,,,male,,0,0
KH02198,17448025,,,,,,,,,,,,no,,,female,,0,0
KH02199,17448027,,,,,,,,,,,,no,,,male,,0,0
KH02200,17448029,,,,,,,,,,,,no,,,male,,0,0
KH02201,17448030,,,,,,,,,,,,no,,,male,,0,0
KH02202,17448032,,,,,,,,,,,,no,,,male,,0,0
KH02203,17448033,,,,,,,,,,,,no,,,male,,0,0
KH02204,17448034,,,,,,,,,,,,no,,,female,,0,0
KH02205,17448036,,,,,,,,,,,,no,,,male,,0,0
KH02206,17448037,,,,,,,,,,,,no,,,male,,0,0
KH02207,17448038,,,,,,,,,Vietnam,VN,,no,,,female,,0,0
KH02208,17448039,,,,,,,,,,,,no,,,male,,0,0
KH02209,17448040,,,,,,,,,,,,no,,,female,,0,0
KH02210,17448041,,,,,,,,,,,,no,,,male,,0,0
KH02211,17448042,,,,,,,,,,,,no,,,male,,0,0
KH02212,17448043,,,,,,,,,,,,no,,,male,,0,0
KH02213,17448044,,,,,,,,,,,,no,,,male,,0,0
KH02214,17448045,,,,,,,,,,,,no,,,male,,0,0
KH02215,17448046,,,,,,,,,,,,no,,,male,,0,0
KH02216,17448047,,,,,,,,,,,,no,,,male,,0,0
KH02217,17448048,,,,,,,,,,,,no,,,male,,0,0
KH02218,17448049,,,,,,,,,,,,no,,,male,,0,0
KH02219,17448050,,,,,,,,,,,,no,,,male,,0,0
KH02220,17448051,,,,,,,,,,,,no,,,female,,0,0
KH02221,17448052,,,,,,,,,,,,no,,,male,,0,0
KH02222,17448053,,,,,,,,,,,,no,,,male,,0,0
KH02223,17448054,,,,,,,,,,,,no,,,female,,0,0
KH02224,17448055,,,,,,,,,,,,no,,,female,,0,0
KH02225,17448056,,,,,,,,,,,,no,,,male,,0,0
KH02226,17448057,,,,,,,,,,,,no,,,male,,0,0
KH02227,17448058,,,,,,,,,,,,no,,,male,,0,0
KH02228,17448059,,,,,,,,,,,,no,,,male,,0,0
KH02229,17448060,,,,,,,,,,,,no,,,male,,0,0
KH02230,17448061,,,,,,,,,,,,no,,,male,,0,0
KH02231,17448062,,,,,,,,,,,,no,,,female,,0,0
KH02232,17448063,,,,,,,,,,,,no,,,male,,0,0
KH02233,17448064,,,,,,,,,,,,no,,,male,,0,0
KH02234,17448065,,,,,,,,,,,,no,,,male,,0,0
KH02235,17448066,,,,,,,,,,,,no,,,male,,0,0
KH02236,17448067,,,,,,,,,,,,no,,,female,,0,0
KH02237,17448068,,,,,,,,,,,,no,,,other,,0,0
KH02238,17448069,,,,,,,,,,,,no,,,male,,0,0
KH02239,17448070,,,,,,,,,,,,no,,,male,,0,0
KH02240,17448071,,,,,,,,,,,,no,,,male,,0,0
KH02241,17448072,,,,,,,,,,,,no,,,other,,0,0
KH02242,17448073,,,,,,,,,,,,no,,,female,,0,0
KH02243,17448074,,,,,,,,,,,,no,,,female,,0,0
KH02244,17448075,,,,,,,,,,,,no,,,female,,0,0
KH02245,17448076,,,,,,,,,,,,no,,,male,,0,0
KH02246,17448077,,,,,,,,,,,,no,,,male,,0,0
KH02247,17448078,,,,,,,,,,,,no,,,male,,0,0
KH02248,17448079,,,,,,,,,,,,no,,,male,,0,0
KH02249,17448080,,,,,,,,,,,,no,,,female,,0,0
KH02250,17448081,,,,,,,,,,,,no,,,male,,0,0
KH02251,17448082,,,,,,,,,,,,no,,,male,,0,0
KH02252,17448083,,TP Hồ Chí Minh,TP Hồ Chí Minh,2.0,Quận 3,32.0,Phường Võ Thị Sáu,107463.0,Vietnam,VN,,no,,,male,,4790000,2
KH02253,17448084,,,,,,,,,,,,no,,,female,,0,0
KH02254,17448085,,,,,,,,,,,,no,,,male,,0,0
KH02255,17448086,,,,,,,,,,,,no,,,female,,0,0
KH02256,17448087,,,,,,,,,,,,no,,,female,,0,0
KH02257,17448088,,,,,,,,,,,,no,,,female,,0,0
KH02258,17448089,,,,,,,,,,,,no,,,male,,0,0
KH02259,17448090,,,,,,,,,,,,no,,,female,,0,0
